Mod:Item:MetaData, Localized Name
futuremc:ancient_debris, 远古残骸
futuremc:record_pigstep, 音乐唱片
avaritiaio:grindingballneutronium, 中子素磨珠
avaritiaio:grindingballinfinity, 无尽磨珠
avaritiaio:infinitecapacitor, 无尽电容
enderutilities:endercapacitor:0, 末影电容（基础）
enderutilities:endercapacitor:0, 末影电容（基础）
enderutilities:endercapacitor:1, 末影电容（增强）
enderutilities:endercapacitor:1, 末影电容（增强）
enderutilities:endercapacitor:2, 末影电容（高级）
enderutilities:endercapacitor:2, 末影电容（高级）
enderutilities:endercapacitor:3, 末影电容（创造）
enderutilities:endercapacitor:3, 末影电容（创造）
enderutilities:enderpart:0, 末影合金（基础）
enderutilities:enderpart:1, 末影合金（增强）
enderutilities:enderpart:2, 末影合金（高级）
enderutilities:enderpart:10, 未激活末影核心（基础）
enderutilities:enderpart:11, 未激活末影核心（增强）
enderutilities:enderpart:12, 未激活末影核心（高级）
enderutilities:enderpart:15, 末影核心（基础）
enderutilities:enderpart:16, 末影核心（增强）
enderutilities:enderpart:17, 末影核心（高级）
enderutilities:enderpart:20, 末影灌注棍
enderutilities:enderpart:21, 末影绳索
enderutilities:enderpart:30, 创造破坏模块
enderutilities:enderpart:40, 末影遗物
enderutilities:enderpart:45, 狱卒模块
enderutilities:enderpart:50, 存储卡（misc）
enderutilities:enderpart:51, 存储卡（物品）6位
enderutilities:enderpart:52, 存储卡（物品）8位
enderutilities:enderpart:53, 存储卡（物品）10位
enderutilities:enderpart:54, 存储卡（物品）12位
enderutilities:enderpart:70, 储物桶标签
enderutilities:enderpart:71, 储物桶结构升级
enderutilities:enderpart:72, 储物桶容量升级
enderutilities:enderpart:73, 储物桶虚空升级
enderutilities:enderpart:80, 存储钥匙
enderutilities:enderpart:81, 创造存储钥匙
enderutilities:linkcrystal:0, 链接水晶（坐标）
enderutilities:linkcrystal:1, 链接水晶（方块）
enderutilities:linkcrystal:2, 链接水晶（传送门）
enderutilities:builderswand, 懒人建筑杖
enderutilities:chairwand, 椅子之杖
enderutilities:dolly, 手推车
enderutilities:enderarrow, 末影箭
enderutilities:enderbow, 末影弓
enderutilities:enderbucket, 末影水桶
enderutilities:enderlasso, 末影套索
enderutilities:enderpearlreusable:0, 末影珍珠（可再用）
enderutilities:enderpearlreusable:1, 精华末影珍珠（可再用）
enderutilities:enderporter:0, 末影传送门
enderutilities:enderporter:1, 高级末影传送门
enderutilities:endersword, 末影剑
enderutilities:endertool:0, 末影镐
enderutilities:endertool:0, 末影斧
enderutilities:endertool:0, 末影锹
enderutilities:endertool:0, 末影锄
enderutilities:handybag:0, 手提包
enderutilities:handybag:1, 手提包（大）
enderutilities:icemelter:0, 水之魔杖
enderutilities:icemelter:1, 超级水之魔杖
enderutilities:inventoryswapper, 物品栏交换器
enderutilities:livingmanipulator, 生命物质操纵器
enderutilities:mobharness, 生物轭具
enderutilities:nullifier, 清空器
enderutilities:pet_contract, item.enderutilities.pet_contract.name
enderutilities:pickupmanager, 物品拾取管理器
enderutilities:quickstacker, 快速转存器
enderutilities:ruler, 尺子
enderutilities:syringe:0, 注射器（空）
enderutilities:syringe:1, 阻滞剂注射器
enderutilities:syringe:2, 兴奋剂注射器
enderutilities:syringe:3, 镇静剂注射器
enderutilities:void_pickaxe, 虚空镐
enderutilities:asu:0, 可调储物箱
enderutilities:draw_bridge:0, 吊桥
enderutilities:draw_bridge:1, 高级吊桥
enderutilities:inserter:0, 插入器
enderutilities:inserter:1, 插入器（过滤型）
enderutilities:floor:0, 地板
enderutilities:floor:1, 劣质地板
enderutilities:energy_bridge:0, 能量桥谐振器
enderutilities:energy_bridge:1, 能量桥接收器
enderutilities:energy_bridge:2, 能量桥发送器
enderutilities:machine_1:0, 末影灌注器
enderutilities:machine_1:1, 工具工作台
enderutilities:machine_1:2, 创造台
enderutilities:machine_1:3, 高级快速存放器
enderutilities:molecular_exciter, 流体中子
enderutilities:msu:0, 大型存储单元
enderutilities:msu:1, 大型存储包
enderutilities:phasing:0, 定相方块
enderutilities:phasing:1, 定相方块（反相）
enderutilities:sound_block:0, 放音方块
enderutilities:storage_0:0, 小型记忆箱
enderutilities:storage_0:1, 记忆箱
enderutilities:storage_0:2, 大型记忆箱
enderutilities:storage_0:3, 便捷箱子（小）
enderutilities:storage_0:4, 便捷箱子（正常）
enderutilities:storage_0:5, 便捷箱子（大）
enderutilities:storage_0:6, 便捷箱子（超大）
enderutilities:storage_0:7, 杂物存储单元
extrabotany:manareader, item.manareader.name
extrabotany:spiritfuel, item.spiritfuel.name
extrabotany:nightmarefuel, item.nightmarefuel.name
extrabotany:material:0, 精神碎片
extrabotany:material:1, 奥利哈刚锭
extrabotany:material:2, 镀金服务器
extrabotany:material:3, 英雄勋章
extrabotany:material:4, 魔法玻璃空瓶
extrabotany:material:5, 暗影锭
extrabotany:material:6, 挑战券
extrabotany:material:7, 莱茵河的黄金
extrabotany:material:8, 光子锭
extrabotany:material:9, 来自虚空的呼唤
extrabotany:material:10, 三重血玉
extrabotany:friedchicken, item.friedchicken.name
extrabotany:froststar, item.froststar.name
extrabotany:deathring, item.deathring.name
extrabotany:manasteelhammer, item.manasteelhammer.name
extrabotany:elementiumhammer, item.elementiumhammer.name
extrabotany:terrasteelhammer, item.terrasteelhammer.name
extrabotany:gildedmashedpotato, item.gildedmashedpotato.name
extrabotany:ultimatehammer, item.ultimatehammer.name
extrabotany:binder, item.binder.name
extrabotany:kinggarden, item.kinggarden.name
extrabotany:camera, 相机
extrabotany:natureorb, item.natureorb.name
extrabotany:failnaught, item.failnaught.name
extrabotany:buddhistrelics, item.buddhistrelics.name
extrabotany:treasurebox, item.treasurebox.name
extrabotany:recordgaia3, item.recordgaia3.name
extrabotany:manasteelshield, item.manasteelshield.name
extrabotany:terrasteelshield, item.terrasteelshield.name
extrabotany:elementiumshield, item.elementiumshield.name
extrabotany:achilleshield, item.achilleshield.name
extrabotany:mastermanaring, item.mastermanaring.name
extrabotany:combatmaidboots, item.combatmaidboots.name
extrabotany:combatmaidchest, item.combatmaidchest.name
extrabotany:combatmaidhelm, item.combatmaidhelm.name
extrabotany:combatmaidlegs, item.combatmaidlegs.name
extrabotany:cosmeticmaidhelm, item.cosmeticmaidhelm.name
extrabotany:cosmeticmaidchest, item.cosmeticmaidchest.name
extrabotany:cosmeticmaidlegs, item.cosmeticmaidlegs.name
extrabotany:cosmeticmaidboots, item.cosmeticmaidboots.name
extrabotany:manadrink, item.manadrink.name
extrabotany:splashgrenade, item.splashgrenade.name
extrabotany:cocktail, item.cocktail.name
extrabotany:infinitewine, item.infinitewine.name
extrabotany:flyingboat:0, 魔钢飞船
extrabotany:flyingboat:1, 源质钢飞船
extrabotany:flyingboat:2, 泰拉钢飞船
extrabotany:cosmeticmaidhelmrevealing, item.cosmeticmaidhelmrevealing.name
extrabotany:combatmaidhelmrevealing, item.combatmaidhelmrevealing.name
extrabotany:shadowwarriorboots, item.shadowwarriorboots.name
extrabotany:shadowwarriorchest, item.shadowwarriorchest.name
extrabotany:shadowwarriorhelm, item.shadowwarriorhelm.name
extrabotany:shadowwarriorlegs, item.shadowwarriorlegs.name
extrabotany:combatmaidchestdarkened, item.combatmaidchestdarkened.name
extrabotany:shadowkatana, item.shadowkatana.name
extrabotany:excaliber, item.excaliber.name
extrabotany:puredaisypendant, item.puredaisypendant.name
extrabotany:supercrown, item.supercrown.name
extrabotany:redscarf, item.redscarf.name
extrabotany:masterhandbag, item.masterhandbag.name
extrabotany:spearsubspace, item.spearsubspace.name
extrabotany:coregod:0, 律者核心
extrabotany:coregod:1, 律者核心
extrabotany:coregod:2, 律者核心
extrabotany:coregod:3, 律者核心
extrabotany:coregod:4, 律者核心
extrabotany:candy:0, 万圣节糖果Eins
extrabotany:candy:1, 万圣节糖果Zwei
extrabotany:candy:2, 万圣节糖果Drei
extrabotany:rewardbag:0, 奖励袋Eins
extrabotany:rewardbag:1, 奖励袋Zwei
extrabotany:rewardbag:2, 奖励袋Drei
extrabotany:rewardbag:3, 奖励袋Vier
extrabotany:candybag, item.candybag.name
extrabotany:judahoath:0, 犹大的誓约
extrabotany:judahoath:1, 犹大的誓约KIRA
extrabotany:judahoath:2, 樱花的誓约
extrabotany:wallrunning, item.wallrunning.name
extrabotany:walljumping, item.walljumping.name
extrabotany:parkour, item.parkour.name
extrabotany:walkingcane, item.walkingcane.name
extrabotany:allforone, item.allforone.name
extrabotany:elvenking, item.elvenking.name
extrabotany:rewardbag943, item.rewardbag943.name
extrabotany:goblinslayerhelm, item.goblinslayerhelm.name
extrabotany:goblinslayerchest, item.goblinslayerchest.name
extrabotany:goblinslayerlegs, item.goblinslayerlegs.name
extrabotany:goblinslayerboots, item.goblinslayerboots.name
extrabotany:foxear, item.foxear.name
extrabotany:lens:0, 魔力透镜:冲击
extrabotany:lens:1, 魔力透镜:冶炼
extrabotany:lens:2, 魔力透镜:魔力
extrabotany:lens:3, 魔力透镜:药水
extrabotany:lens:4, 魔力透镜:云朵
extrabotany:lens:5, 魔力透镜:追踪
extrabotany:lens:6, 魔力透镜:超导
extrabotany:bottledflame, item.bottledflame.name
extrabotany:bottledstar, item.bottledstar.name
extrabotany:bottledpixie, item.bottledpixie.name
extrabotany:cosmetic:0, 石鬼面
extrabotany:cosmetic:1, 模拟人生
extrabotany:cosmetic:2, 丛林护目镜
extrabotany:cosmetic:3, 潜水护目镜
extrabotany:cosmetic:4, 雪地护目镜
extrabotany:cosmetic:5, 护目镜
extrabotany:cosmetic:6, 黑框眼镜
extrabotany:cosmetic:7, 问号
extrabotany:cosmetic:8, 柠檬
extrabotany:cosmetic:9, Thug Life
extrabotany:recordherrscher, item.recordherrscher.name
extrabotany:jingweifeather, item.jingweifeather.name
extrabotany:manadriverring, item.manadriverring.name
extrabotany:magicfinger, item.magicfinger.name
extrabotany:silenteternity, item.silenteternity.name
extrabotany:specialbag, item.specialbag.name
extrabotany:firstfractal, item.firstfractal.name
extrabotany:pedestal, 基座
extrabotany:blockorichalcos, tile.blockorichalcos.name
extrabotany:manabarrel, tile.manabarrel.name
extrabotany:cocoondesire, tile.cocoondesire.name
extrabotany:managenerator, tile.managenerator.name
extrabotany:manaliquefaction, tile.manaliquefaction.name
extrabotany:fluidedmana, 液态魔力
extrabotany:elfjar, tile.elfjar.name
extrabotany:trophy, tile.trophy.name
extrabotany:quantummanabuffer, tile.quantummanabuffer.name
extrabotany:dimensioncatalyst, tile.dimensioncatalyst.name
extrabotany:blockshadowium, tile.blockshadowium.name
extrabotany:blockphotonium, tile.blockphotonium.name
extrabotany:chargepad, tile.chargepad.name
botanianeedsit:mana_capacitor_manasteel:0, 魔力钢充能宝石
botanianeedsit:mana_capacitor_manasteel:1, 魔力钢储魔宝石
botanianeedsit:mana_capacitor_elementium:0, 魔力钢充能宝石
botanianeedsit:mana_capacitor_elementium:1, 魔力钢储魔宝石
botanianeedsit:mana_capacitor_terrasteel:0, 泰拉钢充能宝石
botanianeedsit:mana_capacitor_terrasteel:1, 泰拉钢储魔宝石
botanianeedsit:mana_charger, 魔力充能基座
modularcontroller:iridescentobservatory_controller, 流体中子
modularcontroller:phaseinsolator_controller, 流体中子
modularcontroller:phaselense_controller, 流体中子
modularcontroller:stellaformer_controller, 流体中子
modularcontroller:stellargenerator_controller, 流体中子
modularcontroller:advanced_liquid_conversion_machine_controller, 流体中子
modularcontroller:alppm_controller, 流体中子
modularcontroller:battery_tier_3_controller, 流体中子
modularcontroller:large_sieving_machine_controller, 流体中子
modularcontroller:material_isomers_controller, 流体中子
modularcontroller:orichalcos_drill_controller, 流体中子
modularcontroller:material_entropy_converter_controller, 流体中子
modularcontroller:mechanical_housing_molding_machine_controller, 流体中子
modularcontroller:nuclear_melt_detonator_controller, 流体中子
modularcontroller:life_extracts_altar_controller, 流体中子
modularcontroller:supercritical_phase_shifter_controller, 流体中子
modularcontroller:star_collapser_controller, 流体中子
modularcontroller:beng_controller, 流体中子
modularcontroller:di_ci_controller, 流体中子
modularcontroller:niu_niu_controller, 流体中子
modularcontroller:ultimate_combiner_controller, 流体中子
modularcontroller:ultimate_zhongzi_controller, 流体中子
modularcontroller:different_world_controller, 流体中子
modularcontroller:regeneration_machine_controller, 流体中子
modularcontroller:acar_controller, 流体中子
modularcontroller:advanced_interpreter_controller, 流体中子
modularcontroller:ark_auxiliary_warehouse_controller, 流体中子
modularcontroller:atomic_resetter_controller, 流体中子
modularcontroller:battery_tier_2_controller, 流体中子
modularcontroller:biogas_generator_controller, 流体中子
modularcontroller:black_dragon_lotus_controller, 流体中子
modularcontroller:board_assembly_room_controller, 流体中子
modularcontroller:bot_crafter_controller, 流体中子
modularcontroller:crafter_tier_2_controller, 流体中子
modularcontroller:crystal_injection_controller, 流体中子
modularcontroller:eco_y6_controller, 流体中子
modularcontroller:eco_y7_controller, 流体中子
modularcontroller:energy_bridge_controller, 流体中子
modularcontroller:energy_conversion_station_controller, 流体中子
modularcontroller:energy_converter_controller, 流体中子
modularcontroller:energy_crystal_controller, 流体中子
modularcontroller:energy_crystal_2_controller, 流体中子
modularcontroller:energy_liquefier_controller, 流体中子
modularcontroller:hybrid_generator_controller, 流体中子
modularcontroller:light-speed_material_accelerator_controller, 流体中子
modularcontroller:mana_collector_controller, 流体中子
modularcontroller:mana_ore_drill_controller, 流体中子
modularcontroller:mach_crafter_controller, 流体中子
modularcontroller:item_shredder_controller, 流体中子
modularcontroller:mineral_dissolver_controller, 流体中子
modularcontroller:mineral_extractor_controller, 流体中子
modularcontroller:neutron_particle_crystal_controller, 流体中子
modularcontroller:pure_crystal_synthesis_instrument_controller, 流体中子
modularcontroller:purpur_furance_controller, 流体中子
modularcontroller:reactor_ic2_2_controller, 流体中子
modularcontroller:small_ore_drill_controller, 流体中子
modularcontroller:starburst_reactor_controller, 流体中子
modularcontroller:the_interpreter_controller, 流体中子
modularcontroller:tiny_energy_converter_controller, 流体中子
modularcontroller:tokmak_reactor_controller, 流体中子
modularcontroller:void_miner_controller, 流体中子
modularcontroller:zero_factor_converter_controller, 流体中子
modularcontroller:gas_generator_controller, 流体中子
modularcontroller:cnrc_controller, 流体中子
modularcontroller:nsemc_controller, 流体中子
modularcontroller:solar_panel_0_controller, 流体中子
modularcontroller:solar_panel_1_controller, 流体中子
modularcontroller:super_star_dyson_ball_controller, 流体中子
modularcontroller:cosmic_ray_receiver_controller, 流体中子
modularcontroller:eco-t7_controller, 流体中子
modularcontroller:ion_generator_controller, 流体中子
modularcontroller:weather_generator_controller, 流体中子
modularcontroller:neutron_activator_controller, 流体中子
modularcontroller:machine_projector, 机器结构投影仪
deepmoblearning:machine_casing, 炭灰板材机械外壳
deepmoblearning:infused_ingot_block, 故障灌注块
deepmoblearning:simulation_chamber, 模拟室
deepmoblearning:extraction_chamber, 战利品制造器
deepmoblearning:trial_keystone, 测试楔石
deepmoblearning:soot_covered_redstone, 炭灰红石
deepmoblearning:soot_covered_plate, 炭灰板材
deepmoblearning:polymer_clay, 聚合粘土
deepmoblearning:deep_learner, §b深度学习器§r
deepmoblearning:data_model_blank, 空白数据模型
deepmoblearning:creative_model_learner, 创造模式模型学习器
deepmoblearning:trial_key, §b测试密钥§r
deepmoblearning:glitch_heart, §b损坏的故障心脏§r
deepmoblearning:glitch_fragment, §b不稳定故障碎片§r
deepmoblearning:glitch_infused_ingot, §b故障灌注锭§r
deepmoblearning:glitch_infused_helmet, §b故障灌注头盔§r
deepmoblearning:glitch_infused_chestplate, §b故障灌注胸甲§r
deepmoblearning:glitch_infused_leggings, §b故障灌注护腿§r
deepmoblearning:glitch_infused_boots, §b故障灌注靴子§r
deepmoblearning:glitch_infused_sword, §b故障灌注剑§r
deepmoblearning:data_model_zombie, §b僵尸数据模型§r
deepmoblearning:data_model_skeleton, §b骷髅数据模型§r
deepmoblearning:data_model_creeper, §b爬行者数据模型§r
deepmoblearning:data_model_spider, §b蜘蛛数据模型§r
deepmoblearning:data_model_slime, §b史莱姆数据模型§r
deepmoblearning:data_model_witch, §b女巫数据模型§r
deepmoblearning:data_model_blaze, §b烈焰人数据模型§r
deepmoblearning:data_model_ghast, §b恶魂数据模型§r
deepmoblearning:data_model_wither_skeleton, §b凋灵骷髅数据模型§r
deepmoblearning:data_model_enderman, §b末影人数据模型§r
deepmoblearning:data_model_wither, §b凋灵数据模型§r
deepmoblearning:data_model_dragon, §b末影龙数据模型§r
deepmoblearning:data_model_shulker, §b潜影贝数据模型§r
deepmoblearning:data_model_guardian, §b守卫者数据模型§r
deepmoblearning:data_model_thermal_elemental, §b热力元素数据模型§r
deepmoblearning:data_model_tinker_slime, §b蓝色史莱姆数据模型§r
deepmoblearning:data_model_mo_android, §b机器人数据模型§r
deepmoblearning:living_matter_overworldian, 主世界物质
deepmoblearning:living_matter_hellish, 地狱物质
deepmoblearning:living_matter_extraterrestrial, 地外物质
deepmoblearning:pristine_matter_zombie, 原始僵尸物质
deepmoblearning:pristine_matter_skeleton, 原始骷髅物质
deepmoblearning:pristine_matter_creeper, 原始爬行者物质
deepmoblearning:pristine_matter_spider, 原始蜘蛛物质
deepmoblearning:pristine_matter_slime, 原始史莱姆物质
deepmoblearning:pristine_matter_witch, 原始女巫物质
deepmoblearning:pristine_matter_blaze, 原始烈焰人物质
deepmoblearning:pristine_matter_ghast, 原始恶魂物质
deepmoblearning:pristine_matter_wither_skeleton, 原始凋灵骷髅物质
deepmoblearning:pristine_matter_enderman, 原始末影人物质
deepmoblearning:pristine_matter_wither, 原始凋灵物质
deepmoblearning:pristine_matter_dragon, 原始末影龙物质
deepmoblearning:pristine_matter_shulker, 原始潜影贝物质
deepmoblearning:pristine_matter_guardian, 原始守卫者物质
deepmoblearning:pristine_matter_thermal_elemental, 原始热力膨胀物质
deepmoblearning:pristine_matter_tinker_slime, 原始蓝色史莱姆物质
deepmoblearning:pristine_matter_mo_android, 原始机器人物质
deepmoblearningbm:digital_agonizer, 数字化苦难之井
